Facility Id|Facility Name|City|State|Zip Code|Address|Latitude|Longitude|Total reported direct emissions|CO2 emissions (non-biogenic) |Methane (CH4) emissions |Nitrous Oxide (N2O) emissions |Stationary Combustion|Electricity Generation
1001383|Tait Electric Generating Station|DAYTON|OH|45439|2101 ARBOR BOULEVARD|39.7286|-84.2106|44030.484|43985|20.75|24.734||44030.484
1005807|Talbot Energy Facility|BOX SPRINGS|GA|31801|9125 CARTLEDGE RD|32.5892|-84.6917|189279.898|189078.1|89.75|112.048|1053.744|188226.154
1006084|Tall Corn Ethanol,LLC d/b/a Poet Biorefining-Coon Rapids|COON RAPIDS|IA|50058|1015 GRANT AVENUE (EAST ON HIGHWAY 141)|41.85951|-94.63604|68233.992|68163.3|32.25|38.442|68233.992|
1002377|Tallgrass Powder River Basin Gathering System|Lakewood|CO|80228|370 Van Gordon St.|39.722098|-105.135202|47131.97|47082.9|22.25|26.82|47131.97|
1009795|Tampa Port Services|St. James|LA|70086|9959 Highway 18|30.08367|-90.91325|997252.682|996776|176|300.682|392345.682|
1004876|Tangerine Landfill|Marana|AZ|85658|10220 W. Tangerine Road|32.42113|-111.1872|71126.5||71126.5|||
1004611|Tanguisson Power Plant|Dededo|GU|96929|NCS|13.541741|144.807727|189613.348|188984|189.5|439.848|189613.348|
1001279|Tanner Street Generation|LOWELL|MA|01852|2 TANNER ST|42.6308|-71.3133|41946.396|41904.2|19.25|22.946|148.6|41797.796
1001532|Tanners Creek|LAWRENCEBURG|IN|47025|800 AEP DRIVE|39.0831|-84.8581|3668484.284|3639724.3|10520|18239.984||3668484.284
1004620|Targa Downstream LLC - Lake Charles LPG Fractionator|Sulphur|LA|70665|1399 Davison Rd|30.158611|-93.347778|49260.464|49209.5|23.25|27.714|49260.464|
1004048|Targa Midstream Services LLC - Barracuda Gas Processing Plant|Cameron|LA|70631|5466 Gulf Beach Hwy|29.765|-93.637778|37139.66|37101.3|17.5|20.86|37139.66|
1003764|Targa Midstream Services LLC - Chico Gas Plant|Chico|TX|76431|383 County Road 1745|33.305465|-97.883523|102902.564|102796.8|48.25|57.514|102902.564|
1007441|Targa Midstream Services LLC - Eunice Gas Processing Plant|Eunice|NM|88231||32.42615|-103.148564|148442.644|148290.3|69.5|82.844|148442.644|
1003750|Targa Midstream Services LLC - Gillis Gas Plant|Lake Charles|LA|70615|3807 Luke Powers Rd|30.273333|-93.156944|23723.012|23698.9|11|13.112|23723.012|
1007234|Targa Midstream Services LLC - L&H Compressor Station|Crane|TX|79731||31.5107285|-102.6512637|29299.092|29269.5|13.5|16.092|29299.092|
1007352|Targa Midstream Services LLC - Lowry Gas Processing Plant|Lowry|LA|70549|810 Lowry Hwy|29.75815|-95.36783|53896.648|53841.3|25.25|30.098|53896.648|
1003347|Targa Midstream Services LLC - Mertzon Gas Processing Plant|Mertzon|TX|76941|14701 US 67 West|31.25577|-100.89031|32479.38|32446.5|15|17.88|32479.38|
1004893|Targa Midstream Services LLC - Monument Gas Processing Plant|Monument|NM|84265|8201 W Hwy 322|32.610278|-103.311944|54023.3|53968.5|25|29.8|54023.3|
1004842|Targa Midstream Services LLC - North Eunice Compressor Station|Eunice|NM|88231||32.45066552|-103.1920411|30983.436|30952.2|14.25|16.986|30983.436|
1003767|Targa Midstream Services LLC - Sandhills Gas Plant|Crane|TX|79731|5880 FM 1233|31.501667|-102.640277|94314.296|94217.3|44.25|52.746|94314.296|
1004843|Targa Midstream Services LLC - Saunders Gas Processing Plant|Lovington|NM|88260|50 Warren Rd|33.05375|-103.61022|59107.128|59046.3|27.75|33.078|59107.128|
1003765|Targa Midstream Services LLC - Sitz Compressor Station|Decatur|TX|76431||33.30305276|-97.40378839|27021.048|26993.1|12.75|15.198|27021.048|
1003346|Targa Midstream Services LLC - Sterling Gas Processing Plant|Sterling|TX|76951|14206 US Highway 87 N|29.75815|-95.36783|28029.696|28001.2|13|15.496|28029.696|
1004841|Targa Midstream Services LLC - Stingray Gas Plant|Johnsons Bayou|LA|70631|5022 Gulf Beach Hwy|29.761667|-93.609722|64116.908|64050.6|30.25|36.058|64116.908|
1007396|Targa Midstream Services LLC - Venice Gas Processing Plant|Venice|LA|70091|1565 Tidewater Rd|29.238103|-89.386139|188991.288|188796.2|89|106.088|188991.288|
1003766|Targa Midstream Services LLC - Waddell Compressor Station|Crane|TX|79731||31.51513611|-102.538705|32990.676|32956.7|15.5|18.476|32990.676|
1004088|Targa Midstream Services LLC - Yscloskey Gas Processing Plant|Yscloskey|LA|70085|1901 Florissant Hwy|29.849149|-89.701992|297574.678|297267.5|140|167.178|297574.678|
1004614|Targa Midstream Services, LLC - Mont Belvieu Complex|Mont Belvieu|TX|77520|10319 highway 146 North|29.75815|-95.36783|326556.906|326233.8|137.75|185.356|326556.906|
1005040|Tata Chemicals (Soda Ash) Partners|GREEN RIVER|WY|82935|324 Allied Chemical Road|41.592551|-109.753909|1639564.674|1631457.6|2992.5|5114.574|1280261.174|
1000334|Tate & Lyle|DECATUR|IL|62521|2200 EAST ELDORADO ST|39.8466|-88.9261|710250.92|704716|2021.5|3513.42|710250.92|
1000401|Tate & Lyle-Loudon|LOUDON|TN|37774|198 BLAIR BEND DRIVE|35.7433|-84.3208|405612.85|402870.3|999.25|1743.3|405612.85|
1005371|Tazewell County Landfill|North Tazewell|VA|24630|245 Lynn Hollow Road|37.1852|-81.4438|44592.25||44592.25|||
1001604|Teche Power Station|BALDWIN|LA|70514|237 NEWMAN ST|29.8223|-91.5427|672149.008|671466.2|311.5|371.308|19063.828|653085.18
1000819|Tenaska Central Alabama Gen Station|BILLINGSLEY|AL|36006|3305 COUNTY ROAD 26|32.6503|-86.7386|685332.96|684637|317.5|378.46||685332.96
1001303|Tenaska Frontier Generation Station|SHIRO|TX|77876|17500 HWY 30|30.5924|-95.9178|1445734.792|1444266.7|669.75|798.342|0|1445734.792
1001331|Tenaska Gateway Generating Station|Long Branch|TX|75669|7589 State Hwy 315 E|32.0164|-94.6189|1255631.196|1254356|581.75|693.446|1609.844|1254021.352
1001302|Tenaska Georgia Generating Station|FRANKLIN|GA|30217|2100 GEORGIA BROWN ROAD|33.3516|-84.9996|73291.84|73209.9|35.75|46.19|152.6|73139.24
1000059|Tenaska Kiamichi Generating Station|KIOWA|OK|74553|4386 Old 69 Road|34.6831|-95.9349|1261583.776|1260303.1|584.25|696.426||1261583.776
1001394|Tenaska Lindsay Hill|BILLINGSLEY|AL|36006|3405 COUNTY ROAD 26|32.6514|-86.7386|382543.332|382154.8|177.25|211.282||382543.332
1000818|Tenaska Virginia Generating Station|SCOTTSVILLE|VA|24590|2300 BRANCH ROAD|37.8667|-78.3813|1403465.8|1402041|650|774.8||1403465.8
1007734|Terrell Compressor Station|Sheffield|TX|79781||30.366667|-101.833333|31133.332|31101|14.75|17.582|31133.332|
1003128|Terrell Gas Plant|Sheffield|TX|79781||30.3736|-101.8433|53745.05|53690|25.25|29.8|53745.05|
1007144|Terry Bundy Generating Station|LINCOLN|NE|68517|7707 BLUFF ROAD|40.9108|-96.6147|55232.394|55176.2|25.5|30.694|1453.944|53778.45
1006627|Tesoro CARSON REFINERY|CARSON|CA|90810|2350 E. 223rd Street|33.81323|-118.24298|4454988.114|4429897.6|14193.25|10897.264|3147204.744|
1005966|Tesoro Mandan Refinery|Mandan|ND|58554|900 Old Red Trail NE|46.85055|-100.88083|510501.974|506681.3|2371.5|1449.174|297778.502|
1002338|Tesoro Refining & Marketing Company LLC - LAR|WILMINGTON|CA|90744|2101 EAST PACIFIC COAST HIGHWAY|33.7956|-118.2331|1412870.298|1406832.7|2245.25|3792.348|1038092.466|
1002692|Tesoro Refining & Marketing Company LLC- SRP|Carson|CA|90810|23208 South Alameda Street|33.81428|-118.23222|44357.932|44223.1|42.75|92.082|44357.932|
1006039|Tesoro Refining and Marketing Company, Salt Lake City Refinery|Salt Lake City|UT|84103|474 West 900 North|40.7889|-111.90441|533981.484|531634.1|1860.75|486.634|301030.176|
1002471|Tessman Road Landfill|San Antonio|TX|78219|7000 Interstate Hwy 10 East|29.43186|-98.33358|169185||169185|||
1001951|Tex-Dallas Compressor Station|Gillette|WY|82716||43.6597|-106.0105|52986.4|52931.6|25|29.8|52986.4|
1000504|Texas City Cogeneration|TEXAS CITY|TX|77590|3221 5TH AVE SOUTH|29.3787|-94.944|862508.204|861632.5|399.5|476.204||862508.204
1003553|Texas Gas Transmission - Bald Knob Station|BALD KNOB|AR|72010|655 Taylor Rd.|35.346943|-91.500275|63047.01|62981.5|29.75|35.76|63047.01|
1003554|Texas Gas Transmission - Bastrop Station|BASTROP|LA|71220|7152 PUMPING STATION RD|32.96029|-91.85395|65432.304|65364.9|30.75|36.654|65432.304|
1007368|Texas Gas Transmission - Isola Station|Isola|MS|38754|1550 Beasley Bayou Rd|33.234785|-90.620417|45432.728|45385.6|21.5|25.628|45432.728|
1003596|Texas Gas Transmission - Jeffersontown Station|LOUISVILLE|KY|40299|10327 GASLIGHT WAY|38.21679|-85.56544|30310.136|30278.9|14.25|16.986|30310.136|
1003776|Texas Gas Transmission - Kenton Station|KENTON|TN|38233|3793 TEXAS GAS LN.  HWY 45W|36.2379|-89.0298|52187.004|52133.3|24.5|29.204|52187.004|
1003915|Texas Gas Transmission - Lake Cormorant Station|LAKE CORMORANT|MS|38641|2672 WILSON MILL ROAD|34.899192|-90.166389|56243.888|56185.8|26.5|31.588|56243.888|
1003916|Texas Gas Transmission - Sharon Station|DUBACH|LA|71235|757 SHARON RD|32.76609|-92.76677|28838.392|28808.8|13.5|16.092|28838.392|
1003917|Texas Gas Transmission - Slaughters Station|SLAUGHTERS|KY|42456|3562 State Route 1405|37.506667|-87.5|52558.452|52504.2|24.75|29.502|52558.452|
1003720|Texas Gas Transmission - Youngsville Station|YOUNGSVILLE|LA|70592|4443 VEROT SCHOOL RD|30.08741|-92.02953|25127.256|25101.5|11.75|14.006|25127.256|
1002395|Texas Lime Company|Cleburne|TX|76033|15865 FM 1434|32.246389|-97.550828|443962.19|442566.3|560|835.89|190626.19|
1001973|Textron Aviation/Beechcraft Division|Wichita|KS|67206|9709 East Central|37.6944|-97.2236|31625.88|31593|15|17.88|31625.88|
1000027|The Children\s Hospital of Philadelphia|Philadelphia|PA|19104|34th Street and Civic Center Boulevard|39.94776|-75.19391|27515.78|27484.9|13|17.88|27515.78|
1001826|The Dow Chemical Company|MIDLAND|MI|48667|1790 Building Washington St.|43.6025|-84.2404|49346.094|49089.5|99.25|157.344|49346.094|
1004314|The Dow Chemical Company -- Louisiana Operations|PLAQUEMINE|LA|70765|21255 Highway 1 South|30.320903|-91.239015|3200191.404|3192699.9|3633|3858.504|2996193.044|
1003847|The Goodyear Tire & Rubber Co, Inc|FAYETTEVILLE|NC|28311|6650 RAMSEY STREET|35.17187|-78.86062|49651.656|49350.9|286.75|14.006|49651.656|
1000306|The Johns Hopkins Hospital|Baltimore|MD|21287|1800 Orleans Street|39.296237|-76.592889|69133.182|69060.5|32.75|39.932|69133.182|
1003497|The Matt Brewery Company|Utica|NY|13502|811 Edward Street|43.10343|-75.24414|4102.484|4098.1|2|2.384|4102.484|
1000396|The Ohio State University|COLUMBUS|OH|43212|1314 KINNEAR ROAD|40.0008|-83.0158|158144.34|157978.7|74.75|90.89|158144.34|
1007553|The President & Fellows of Harvard College, Cambridge/Allston Campus|CAMBRIDGE|MA|02138|46 Blackstone Street|42.36429|-71.1148|15260.682|15242.8|7.75|10.132|15260.682|
1000656|The President and Fellows of Harvard University (Cambridge Allston Blackstone)|Cambridge|MA|02139|46 Blackstone Street|42.3636|-71.1161|78886.256|78796|39|51.256|78886.256|
1000234|The University of NC Chapel Hill|CHAPEL HILL|NC|27599|501 CAMERON AVE|35.9069|-79.0617|296600.314|295300|21|1279.314|296600.314|
1000842|The University of Texas Southwestern Medical Center at Dallas|Dallas|TX|75390|5323 Harry Hines Blvd.|32.812656|-96.842743|57334.578|57274.5|27|33.078|57334.578|
1007142|The University of Toledo Health Science Campus|TOLEDO|OH|43614|3000 ARLINGTON AVE|41.62121|-83.61621|25839.846|25639.1|73.5|127.246|25839.846|
1001121|The University of Toledo Main Campus|Toledo|OH|43606|2801 West Bancroft St.|41.66314|-83.61006|20153.724|20132.9|9.5|11.324|20153.724|
1001140|Theodore Cogeneration|Theodore|AL|36582|7910 Rangeline Road|30.5248|-88.1289|798649.488|797837.9|370.25|441.338|32339.628|766309.86
1005902|Thermo Greeley|Greeley|CO|80631|846 North 6th Avenue|40.44131|-104.68716|63999.008|63932.7|30.25|36.058|63999.008|
1003334|Thermo Power & Electric LLC|Greeley|CO|80631|510 18th Street|40.41011|-104.684446|56101.588|56043.5|26.5|31.588|56101.588|
1000801|Thomas A. Smith Energy Facility|DALTON|GA|30721|925 LOOPERS BRIDGE ROAD|34.7094|-84.9182|1106144.224|1105082.2|484.5|577.524|1068.296|1105075.928
1005151|Thomas Compressor Station|Troy|PA|16947|143 Buckwheat Road|41.72503|-76.806397|48307.968|48258.1|22.75|27.118|48307.968|
1001433|Thomas Fitzhugh|OZARK|AR|72949|6006 Lock and Dam Road|35.4617|-93.8053|44597.392|44554.1|19.75|23.542|1097.196|43500.196
1000716|Thomas Hill Energy Center|CLIFTON HILL|MO|65244|5693 HIGHWAY F|39.5531|-92.6392|7759915.356|7699143.7|22226.25|38545.406|1179.074|7758736.282
1004704|Thompsonville Gas Plant|Mirando City|TX|78369||27.257436|-98.936989|96504.236|96404.5|45.5|54.236|96504.236|
1007796|Three Corners Landfill|Piedmont|AL|36372|2205 County Road 6|33.995349|-85.729655|43924.85015|2064.686448|41859.18745|0.976248|2066.481746|
1005066|Thums Long Beach Company|Long Beach|CA|90802|111 W. Ocean Blvd.  Suite 800|33.76715|-118.19327|191002.58|190805.3|90|107.28|191002.58|
1003848|Thunder Creek Gas Services Buckshot Gas Plant|Douglas|WY|82633|45 Natural Bridge Road|42.788059|-105.613954|41439.744|41397|19.5|23.244|41439.744|
1003948|Thunder Creek Gas Services Juniper Draw Main Compressor Station|Gillette|WY|82716||44.203256|-106.219486|58194.08|58133.8|27.5|32.78|58194.08|
1005811|Thunder Creek Gas Services MTG Compressor Station|Gillette|WY|82716||44.131417|-105.712904|38635.204|38595.2|18.25|21.754|38635.204|
1003555|Thunder Horse, MMS Platform ID 02481, Complex ID 1101-1|Offshore|LA|00000||28.19100361|-88.49569528|171010.944|170822.5|83.25|105.194|171010.944|
1001137|Tiger Bay Cogeneration Facility|FORT MEADE|FL|33841|3219 STATE ROAD 630 WEST|27.7447|-81.85|362383.808|362016.1|167.75|199.958|0|362383.808
1003827|Tiger CPF-1|Bradford|AR|72020|199 Wallis Road|35.442669|-91.604995|59165.528|59104.7|27.75|33.078|59165.528|
1006768|Tilton Power Station|TILTON|IL|61833|80 WEST 1ST ST|40.1063|-87.6539|15480.344|15465|7|8.344||15480.344
1007779|Tippett Gas Plant|McCamey|TX|76943||31.037615|-102.222303|25534.304|25508|12|14.304|25534.304|
1000875|Titus|BIRDSBORO|PA|19508|296 POPLAR NECK ROAD|40.3061|-75.9081|751275.276|745045.2|2278|3952.076|484.092|750791.184
1001301|Tiverton Power|TIVERTON|RI|02878|304 PROGRESS RD|41.6417|-71.17|437931.328|437486.9|202.75|241.678||437931.328
1007194|Toa Alta Landfill|Toa Alta|PR|00953|Carr. PR-165, Km 8.2, Bo. Contomo|18.370711|-66.26392|70685|99|70586||99|
1005166|Toa Baja Landfill|Toa Baja|PR|00961|Carr. PR-866, Bo. Candelaria, Km. 1.5|18.421713|-66.204524|187473.1|13.6|187459.5||13.6|
1004727|Toca Gas Processing Plant|St. Bernard|LA|70085|2300  Bayou Road|29.851345|-89.830508|104581.458|104473.8|49.25|58.408|104581.458|
1001056|Toledo Refining Company|OREGON|OH|43616|1819 WOODVILLE RD.|41.6328|-83.5019|2141887.624|2117091.6|19152.5|5643.524|1193174.362|
1001043|Tolk Station|MULESHOE|TX|79371|9M E OF MULESHOE ON HWY 70|34.1847|-102.5686|7521396.45|7481109.1|2009.25|38278.1||7521396.45
1004420|Tom G.Smith Power Plant|Lake Worth|FL|33461|117 College Street|26.6125|-80.0678|5182.77|5175.8|2.5|4.47||5182.77
1003406|Tontitown Landfill|Springdale|AR|72762|2210 Waste Management Drive|36.133056|-94.256111|172337.9858|789.803704|171547.3176|0.864498|791.137052|
1003944|Total Petrochemicals & Refining USA, Inc.|DEER PARK|TX|77536|1818 Independence Pkwy South|29.726111|-95.08945|45279.58|45233|21.25|25.33|45279.58|
1005743|Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery|PORT ARTHUR|TX|77642|7600 32nd Street|29.957935|-93.897484|1584241.472|1579154|2855.75|2231.722|914366.5|
1004173|Town of North Hempstead Port Washington Landfill|Port Washington|NY|11050|802 West Shore Road|40.81805|-73.66666|523.098|398.8|124|0.298|399.348|
1004637|Town of Smithtown Municipal Services Facility|Kings Park|NY|11754|85 Old Northport Road |40.867697|-73.251157|999.798|9.5|990|0.298|9.798|
1007549|Tracy|SPARKS|NV|89434|1799 Waltham Way|39.5625|-119.525|1499991.271|1498468.8|694.925|827.546|3538.761|1496452.51
1007312|Tracy Combined Cycle Power Plant|TRACY|CA|95377|14950 W SCHULTE ROAD|37.7107|-121.4906|4761.932|4757|2.25|2.682||4761.932
1007598|Tradinghouse|WACO|TX|76705|1868 LAKE FELTON PKWY|31.5733|-96.9642|156883.02|156724.1|72.5|86.42|9658.416|147224.604
1002672|Trawick Central Station|NACOGDOCHES|TX|75964|949 COUNTY ROAD 935|31.789875|-94.75904|34618.52|34582.9|16.25|19.37|34618.52|
1000679|Trenton Channel|TRENTON|MI|48183|4695 JEFFERSON AVE W|42.1236|-83.1811|3387215.826|3359819.6|10019.25|17376.976|499.342|3386716.484
1003229|Tri Cities Landfill|SCOTTSDALE|AZ|85256|11630 BEELINE HIGHWAY |33.48562|-111.819534|3005||3005|||
1000057|Tri-Center Naniwa Energy|MCCARRAN|NV|89434|225 AMSTERDAM CT|39.5617|-119.5175|0|0||||0
1006185|Trident|THREE FORKS|MT|59752|4070 TRIDENT ROAD|45.944769|-111.477076|265623.674|264674.1|342.25|607.324|140692.674|
1007205|Trigen Energy - Schuylkill|PHILADELPHIA|PA|19146|2600 CHRISTIAN STREET|39.9422|-75.1875|66815.618|66586.9|67.5|161.218|66815.618|
1007369|Trigen Energy Corporation-Edison St|PHILADELPHIA|PA|19107|908 SANSOM ST|39.949|-75.1557|23116.674|23037.4|23.25|56.024|23116.674|
1006542|Trimble County|BEDFORD|KY|40006|487 CORN CREEK ROAD|38.5847|-85.4117|3972586.296|3933033.2|13812.75|25740.346|827.83|3971758.466
1000947|Trinidad|TRINIDAD|TX|75163|1320 MCENTIRE|32.1264|-96.1014|22955.416|22932.4|10.5|12.516|19.6|22935.816
1004646|Trinity Oaks Landfill|Dallas|TX|75253|11340 C.F. Hawn FWY|32.688672|-96.633183|6660||6660|||
1006324|Tronox WESTVACO|GREEN RIVER|WY|82935|580 Westvaco Road|41.524895|-109.521106|1616444.006|1608501|2937.5|5005.506|1302545.006|
1004474|Troy Area Landfill|East Troy|WI|53120|N. 7617 Highway 120|42.793889|-88.382199|3095||3095|||
1006715|Troy Energy, LLC|LUCKEY|OH|43443|22379 PEMBERVILLE ROAD|41.4774|-83.4616|102803.22|102699.1|47.5|56.62||102803.22
1003342|Trunk A Compressor Station|Bloomfield|NM|87413||36.7466|-107.699|26938.348|26910.4|12.75|15.198|26938.348|
1005723|Trussville Utilities|Trussville|AL|35173|127 Main Street|33.621523|-86.602293|11.508|0|5.25|6.258|11.508|
1000864|Tulsa|TULSA|OK|74102|3600 S ELWOOD|36.1125|-95.9917|215648.452|215429.8|99.75|118.902||215648.452
1005323|Tulsa Property|TULSA|OK|74134|5555 SOUTH 129TH EAST AVENUE|36.082903|-95.83218|32327.844|32298.8|13.25|15.794|28019.244|
1007159|Turkey Point|HOMESTEAD|FL|33035|9700 SW 344TH ST|25.4356|-80.3308|3017432.122|3013338.3|1616.25|2477.572||3017432.122
1006834|Twin Landfill Corporation|Milner|CO|80487|20650 County Road 205|40.474444|-107.04|43489.9|16.4|43473.5||16.4|
1001070|Twin Oaks|BREMOND|TX|76629|13065 PLANT RD|31.0932|-96.6965|2378214.054|2360277|6561.5|11375.554||2378214.054
1005736|Tyonek|Offshore|AK|00000||61.0767|-150.9478|49441.22|49390.9|23.5|26.82|49441.22|
1006511|Tyrone|Versailles|KY|40383|6800 Tyrone Pike|38.0478|-84.8483|173630.78|171774.9|646|1209.88|0|173630.78
1001923|Tyson Fresh Meats|LEXINGTON|NE|68850|1500 PLUM CREEK PKWY|40.761111|-99.736944|41251.988|41186.7|26.25|39.038|41251.988|
1001924|Tyson Fresh Meats|STORM LAKE|IA|50588|1009 RICHLAND|42.64|-95.1875|25690.004|25663.7|12|14.304|25690.004|
1000040|Tyson Fresh Meats, Inc.- Dakota City, NE|DAKOTA CITY|NE|68731|5200 Highway 35 & IBP Avenue|42.425506|-96.416315|47883.192|47785.4|37|60.792|47883.192|
1006872|U S AIR FORCE HANSCOM AFB|HANSCOM AFB|MA|01731|66 ABG/CE, 120 Grenier Street|42.47066|-71.28944|38119.864|37943.7|29.25|146.914|38119.864|
1003440|U S ARMY FORT BENNING MANEUVER CENTER OF EXCELLENCE|FORT BENNING|GA|31905|6650 MELOY HALL BLDG. 6|32.36561|-84.877639|56587.13|23460|33109.25|17.88|23490.13|
1002309|U S GYPSUM - OAKFIELD PLANT|OAKFIELD|NY|14125|2750 MAPLE AVE|43.0663|-78.29976|29558.88|29527|14|17.88|29558.88|
1004219|U S MARINE CORPS CHERRY POINT AIR STATION|CHERRY POINT|NC|28533|Building 4223 Access Rd., PSC Box 8006|34.9|-76.8917|77300.446|76727.6|199.75|373.096|77300.446|
1002862|U S PAPER MILLS Menasha|MENASHA|WI|54952|69 WASHINGTON STREET|44.19793|-88.45321|52693.852|52639.6|24.75|29.502|52693.852|
1005849|U S SALT - WATKINS GLEN REFINERY|WATKINS GLEN|NY|14891|3580 SALT PT RD|42.409083|-76.879083|67206.646|67137.3|31.5|37.846|67206.646|
1002694|U. S. Silica Company Ottawa Plant|Ottawa|IL|61350|701 Boyce Memorial Drive|41.34375|-88.87748|26984.948|26957|12.75|15.198|26984.948|
1002785|U.S. AIR FORCE LACKLAND AFB TX|LACKLAND AFB|TX|78236|1555 GOTT ST. 37 CES/CEV, BUILDING 5595|29.380811|-98.590864|86590.608|86479|45.75|65.858|86590.608|
1002866|U.S. AIR FORCE PLANT 4 LOCKHEED MARTIN AERONAUTICS CO|FORT WORTH|TX|76108|1 LOCKHEED BLVD|32.77778|-97.45|25965.25|25938.1|12.25|14.9|25965.25|
1002775|U.S. AIR FORCE PLANT 6 LOCKHEED MARTIN AERONAUTICS CO|MARIETTA|GA|30063|86 SOUTH COBB DRIVE ZONE 0446|33.936214|-84.53372|50457.2|50384|28.5|44.7|50457.2|
1002876|U.S. AIR FORCE ROBINS AFB GA|ROBINS AFB|GA|31098|775 MACON STREET, BUILDING 1555|32.61998|-83.58207|51457.712|51396|26.25|35.462|51457.712|
1006150|U.S. AIR FORCE WRIGHT-PATTERSON AFB OH|WPAFB|OH|45433|1450 Littrell Road 88 CEG/CEI|39.8071|-84.0697|149051.248|148013.6|381.75|655.898|149051.248|
1001890|U.S. ARMY ANNISTON ARMY DEPOT|ANNISTON|AL|36201|7 FRANKFORD AVENUE|33.65943|-85.96943|33051.544|33011.3|17|23.244|33051.544|
1005416|U.S. ARMY GARRISON FORT KNOX|FORT KNOX|KY|40121|125 6th Ave, STE 320|37.903266|-85.953442|35213.502|35174.2|17.25|22.052|35213.502|
1008024|U.S. ARMY TRAINING CENTER (ATC) & FORT JACKSON RANGES|FORT JACKSON|SC|29207|BUILDING 2563 ESSAYONS WAY|33.998843|-80.946463|58390.86|32747.5|25361.75|281.61|33045.61|
1004604|U.S. Army IMCOM and Fort Leonard Wood|Fort Leonard Wood|MO|65473|IMNE-LNW-PWEE|37.725944|-92.125385|52575.16|40101.9|12437.5|35.76|40160.16|
1003490|U.S. BORAX INC.|BORON|CA|93516|14486 BORAX ROAD|35.034799|-117.700341|329550.008|329209.7|155.25|185.058|329550.008|
1001899|U.S. DOE ARGONNE NATIONAL LABORATORY|LEMONT|IL|60439|9700 S CASS AVE|41.70371|-87.99056|54532.852|54397.7|53.5|81.652|54532.852|
1003709|U.S. DOE PORTSMOUTH GASEOUS DIFFUSION PLANT|PIKETON|OH|45661|3930 US ROUTE 23 SOUTH|39.01333|-82.99805|78330.42|77758.6|209.75|362.07|78330.42|
1000242|U.S. Lime Compressor|Godley|TX|76044|Fron Glen Rose East on US67-8.18 milesto Intx CR 1119 SW on CR 1119-0.27 mi ti Intx of CR 1234 TL on CR 1234 and follow Rd for 1000ft to entrance on east|32.445575|-97.56806|26.304||12|14.304|26.304|
1004177|U.S. MARINE CORPS RECRUIT DEPOT PARRIS ISLAND|PARRIS ISLAND|SC|29905||32.3386|-80.6864|23530.248|23503.3|11.75|15.198|23530.248|
1001724|U.S. NAVY NAVAL STATION NEWPORT|NEWPORT|RI|02841|1 SIMONPIETRI DRIVE|41.522203|-71.307809|26776.72|26664.5|33.25|78.97|26776.72|
1002271|UC DAVIS MEDICAL CENTER|SACRAMENTO|CA|95817|2315 STOCKTON BOULEVARD|38.55433|-121.45752|62834.368|62770.8|29|34.568|62834.368|
1002967|UCC SEADRIFT OPERATIONS|SEADRIFT|TX|77983|7501 HIGHWAY 185 NORTH|28.510636|-96.771527|670508.312|670073.2|198.5|236.612|421556.312|
1000272|UCC South Charleston Plant|SOUTH CHARLESTON|WV|25303|MACCORKLE AVE|38.3688|-81.6786|142316.434|141786|200.25|330.184|142316.434|
1002461|ULTRAMAR INC WILMINGTON REFINERY|WILMINGTON|CA|90744|2402 EAST ANAHEIM STREET|33.78178|-118.23241|1046118.302|1037998.913|5186.175|2933.214|628988.657|
1006902|UMASS MEDICAL SCHOOL|WORCESTER|MA|01655|55 LAKE AVE NORTH|42.27863|-71.759025|71275.504|71177.5|39|59.004|71275.504|
1005136|UMASS PHYSICAL PLANT BUILDING|AMHERST|MA|01003|360 CAMPUS CENTER WAY|42.389978|-72.537008|102817.648|102561.4|62.25|193.998|102817.648|
1003479|UNIMIN LIME LLC dba Southern Lime|CALERA|AL|35040|8035 HIGHWAY 25 WEST|33.103834|-86.798859|441284.748|439875.2|515.25|894.298|176978.348|
1002460|UNION CARBIDE TEXAS CITY|TEXAS CITY|TX|77590|3301 5TH AVENUE SOUTH|29.375556|-94.949444|37524.532|37492.2|14.75|17.582|37524.532|
1004479|UNION COUNTY RECYCLING AND DISPOSAL|EL DORADO|AR|71730|3083 SMACKOVER HIGHWAY|33.324417|-92.688694|56949||56949|||
1004485|UNION COUNTY REGIONAL MSW LANDFILL|ENOREE|SC|29335|898 WILDCAT RD|34.6128|-81.8209|303140||303140|||
1002269|UNION COUNTY RESOURCE RECOVERY FACILITY|RAHWAY|NJ|07065|1499 US RT 1 & 9 NORTH|40.6008|-74.2664|197162.096|185982|4325.5|6854.596|197162.096|
1000399|UNION ELEC HARMON CREEK PLT|BURGETTSTOWN|PA|15021|31 UNION ELECTRIC STEEL ROAD ROUTE 18 NORTH|40.411133|-80.40839|34994.18|34989.7|1.5|2.98|34213.08|
1003407|UNISEA - DUTCH HARBOR|DUTCH HARBOR|AK|99692|88 SALMON WAY|53.87824|-166.551311|28052.472|27950|31.25|71.222|28052.472|
1006580|UNITED DAIRYMEN OF ARIZONA - DAIRY|TEMPE|AZ|85282|2008 SOUTH HARDY DRIVE|33.407278|-111.95216|40533.348|40491.7|19|22.648|40533.348|
